loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies
8000.0,36 months,12.99,269.52,B,B4,Production Administrator,8 years,MORTGAGE,25000.0,Not Verified,Oct-2013,Fully Paid,credit_card,Fiscal Responsibility,15.36,Dec-2002,8.0,1.0,11024.0,56.2,18.0,w,INDIVIDUAL,5.0,1.0
11200.0,60 months,15.31,268.28,C,C5,Production Operator,9 years,RENT,106000.0,Source Verified,May-2016,Fully Paid,major_purchase,Major purchase,11.82,Aug-1993,10.0,1.0,2524.0,11.1,30.0,f,INDIVIDUAL,2.0,1.0
12000.0,36 months,7.69,374.33,A,A4,Maintenance,10+ years,MORTGAGE,45000.0,Not Verified,Sep-2014,Fully Paid,credit_card,Credit card refinancing,19.12,Apr-2001,11.0,0.0,5931.0,29.8,37.0,f,INDIVIDUAL,2.0,0.0
6600.0,36 months,19.53,243.71,D,D5,Legal Secretary,10+ years,MORTGAGE,48000.0,Source Verified,Mar-2016,Fully Paid,debt_consolidation,Debt consolidation,34.3,Nov-2001,23.0,1.0,13712.0,66.2,39.0,f,INDIVIDUAL,2.0,1.0
5000.0,36 months,10.16,161.72,B,B1,Incomm,6 years,RENT,54000.0,Not Verified,Nov-2012,Fully Paid,debt_consolidation,creditbuild1,20.56,Feb-2003,10.0,0.0,18470.0,69.2,18.0,f,INDIVIDUAL,0.0,0.0
5000.0,36 months,7.62,155.81,A,A3,Systems Administrator,10+ years,OWN,55000.0,Not Verified,Nov-2013,Fully Paid,debt_consolidation,Debt consolidation,1.96,Jun-1993,8.0,0.0,3602.0,13.8,13.0,w,INDIVIDUAL,2.0,0.0
14000.0,36 months,9.75,450.1,B,B3,line worker,10+ years,MORTGAGE,47000.0,Verified,Apr-2016,Fully Paid,debt_consolidation,Debt consolidation,21.48,Mar-2001,10.0,0.0,8550.0,40.5,38.0,w,INDIVIDUAL,0.0,0.0
26575.0,36 months,16.55,941.54,D,D2,Train Operator,1 year,RENT,70000.0,Source Verified,Mar-2015,Fully Paid,debt_consolidation,Debt consolidation,9.32,Oct-1999,10.0,0.0,21936.0,68.8,24.0,f,INDIVIDUAL,0.0,0.0
8000.0,36 months,12.99,269.52,B,B4,Principal,10+ years,MORTGAGE,110000.0,Verified,Oct-2013,Fully Paid,debt_consolidation,Consolidation ,21.77,Sep-1992,18.0,0.0,52572.0,84.9,31.0,f,INDIVIDUAL,3.0,0.0
6500.0,36 months,7.9,203.39,A,A4,Resident Service Director,< 1 year,MORTGAGE,43000.0,Source Verified,Apr-2014,Fully Paid,credit_card,Credit card refinancing,18.87,Nov-1992,16.0,0.0,6248.0,23.8,50.0,w,INDIVIDUAL,3.0,0.0
19725.0,60 months,13.68,455.71,C,C1,Virginia Commonwealth University,2 years,MORTGAGE,73410.0,Verified,Sep-2013,Fully Paid,debt_consolidation,consolidation,22.23,Dec-2001,8.0,0.0,31123.0,82.3,11.0,f,INDIVIDUAL,1.0,0.0
18525.0,36 months,15.88,650.19,C,C4,UGHS AUTIMIS BILLING INC,1 year,MORTGAGE,42000.0,Verified,Jul-2013,Fully Paid,debt_consolidation,FREEDOM 2,12.97,Jun-1983,7.0,0.0,6665.0,41.9,10.0,f,INDIVIDUAL,1.0,0.0
5400.0,36 months,17.1,192.8,C,C5,Solutions Architect,5 years,MORTGAGE,153000.0,Not Verified,Dec-2013,Fully Paid,debt_consolidation,Home Improvement,17.9,Jun-2003,21.0,0.0,35490.0,79.8,29.0,f,INDIVIDUAL,2.0,0.0
33600.0,60 months,16.29,822.28,D,D2,Analyst,3 years,MORTGAGE,145000.0,Verified,Jul-2014,Fully Paid,debt_consolidation,Debt consolidation,11.24,Oct-2001,14.0,0.0,50348.0,63.5,62.0,w,INDIVIDUAL,4.0,0.0
28000.0,60 months,17.86,708.89,D,D5,Director special projects,4 years,MORTGAGE,120000.0,Source Verified,Feb-2015,Fully Paid,debt_consolidation,Debt consolidation,20.98,Jul-1999,9.0,0.0,26373.0,92.2,25.0,f,INDIVIDUAL,4.0,0.0
35000.0,36 months,14.65,1207.3,C,C5,Teacher,10+ years,MORTGAGE,95000.0,Source Verified,Oct-2015,Fully Paid,credit_card,Credit card refinancing,13.2,Sep-1997,10.0,0.0,15437.0,42.1,25.0,w,INDIVIDUAL,3.0,0.0
8400.0,36 months,6.92,259.07,A,A4,Sales Rep.,3 years,RENT,105000.0,Source Verified,Feb-2015,Fully Paid,credit_card,Credit card refinancing,6.89,Sep-2003,5.0,2.0,6024.0,76.3,12.0,f,INDIVIDUAL,1.0,1.0
30000.0,60 months,23.83,860.09,F,F5,Victorian Senior Care,10+ years,MORTGAGE,72500.0,Verified,Nov-2012,Charged Off,debt_consolidation,Debt Consolodation,14.09,Nov-1993,7.0,0.0,6875.0,94.2,32.0,f,INDIVIDUAL,4.0,0.0
28000.0,60 months,13.67,646.74,C,C4,Vice President,1 year,MORTGAGE,104000.0,Verified,Dec-2015,Charged Off,credit_card,Credit card refinancing,20.03,Feb-1993,14.0,1.0,28164.0,77.0,19.0,w,INDIVIDUAL,2.0,0.0
12525.0,36 months,24.99,497.93,F,F4,Driver,2 years,RENT,70000.0,Verified,Jul-2015,Fully Paid,house,Home buying,2.4,Apr-2007,5.0,1.0,3723.0,26.2,5.0,f,INDIVIDUAL,0.0,0.0
9000.0,36 months,10.75,293.59,B,B4,Sushi chef,10+ years,RENT,25000.0,Source Verified,Jun-2016,Fully Paid,debt_consolidation,Debt consolidation,8.79,Nov-1999,5.0,0.0,5905.0,24.3,16.0,f,INDIVIDUAL,0.0,0.0
19600.0,36 months,11.14,642.98,B,B2,Wal-Mart,6 years,RENT,44000.0,Verified,Dec-2012,Fully Paid,debt_consolidation,Debt consolidation,20.78,Nov-2005,8.0,0.0,2616.0,29.7,21.0,f,INDIVIDUAL,2.0,0.0
17625.0,36 months,18.49,641.53,D,D2,Vero Beach Surgery Center,10+ years,MORTGAGE,85000.0,Not Verified,May-2013,Charged Off,debt_consolidation,Credit Consal.,23.22,Dec-1992,17.0,0.0,52379.0,37.6,33.0,f,INDIVIDUAL,7.0,0.0
15000.0,36 months,11.99,498.15,B,B3,Recruiter,7 years,MORTGAGE,72000.0,Source Verified,Nov-2013,Fully Paid,debt_consolidation,Debt Consolidation,32.85,May-2003,16.0,0.0,26124.0,50.8,28.0,f,INDIVIDUAL,1.0,0.0
11875.0,36 months,20.31,443.2,D,D5,USPS,10+ years,OWN,56000.0,Verified,Jul-2013,Fully Paid,debt_consolidation,Lets go on vacation & do the kitchen,5.42,Mar-1986,16.0,1.0,6182.0,33.1,35.0,f,INDIVIDUAL,0.0,1.0
30000.0,60 months,17.86,759.52,D,D5,IT Specialist,10+ years,MORTGAGE,74000.0,Verified,Apr-2015,Charged Off,credit_card,Credit card refinancing,27.98,Dec-1988,13.0,1.0,20002.0,86.6,18.0,w,INDIVIDUAL,1.0,0.0
10000.0,36 months,17.57,359.38,D,D4,Branch Manager,< 1 year,RENT,80000.0,Verified,Apr-2015,Fully Paid,debt_consolidation,Debt consolidation,17.69,May-1989,13.0,1.0,9631.0,38.1,46.0,f,INDIVIDUAL,1.0,1.0
13075.0,60 months,27.31,401.68,G,G2,Clerk-specialist level,10+ years,MORTGAGE,54777.0,Source Verified,Sep-2015,Fully Paid,debt_consolidation,Debt consolidation,22.0,Dec-2000,4.0,0.0,3845.0,59.2,27.0,f,INDIVIDUAL,2.0,0.0
35000.0,60 months,19.99,927.1,E,E1,Transportation manager,10+ years,MORTGAGE,88500.0,Verified,Mar-2014,Fully Paid,home_improvement,Home improvement,19.88,Mar-1991,5.0,3.0,37256.0,79.6,22.0,f,INDIVIDUAL,2.0,0.0
6500.0,36 months,9.75,208.98,B,B3,invoice,10+ years,RENT,40000.0,Verified,Mar-2016,Fully Paid,debt_consolidation,Debt consolidation,34.86,Mar-2005,10.0,1.0,4803.0,94.2,28.0,w,INDIVIDUAL,0.0,1.0
12000.0,36 months,6.49,367.74,A,A2,LPN,2 years,RENT,55000.0,Source Verified,Oct-2014,Fully Paid,debt_consolidation,Debt consolidation,14.05,Jun-2010,11.0,0.0,6007.0,23.6,24.0,f,INDIVIDUAL,0.0,0.0
21000.0,60 months,22.99,591.88,F,F1,buyer,2 years,RENT,45000.0,Source Verified,Jan-2015,Fully Paid,debt_consolidation,Home improvement,34.32,Jun-2001,10.0,0.0,22739.0,75.5,42.0,w,INDIVIDUAL,2.0,0.0
25000.0,60 months,12.59,563.6,C,C2,manager,4 years,MORTGAGE,85000.0,Not Verified,Nov-2015,Fully Paid,home_improvement,Home improvement,5.19,Dec-1998,8.0,0.0,109715.0,49.8,21.0,w,INDIVIDUAL,6.0,0.0
20000.0,36 months,10.37,648.83,B,B3,HP,< 1 year,MORTGAGE,170000.0,Verified,Jan-2011,Fully Paid,debt_consolidation,Debt Consolidation for Family,11.15,Jun-1990,8.0,0.0,140820.0,76.2,19.0,f,INDIVIDUAL,,0.0
5000.0,36 months,9.17,159.4,B,B1,Administrative Specialist,10+ years,RENT,85000.0,Not Verified,Jul-2014,Fully Paid,credit_card,Credit card refinancing,14.05,Jan-1990,9.0,0.0,5353.0,46.5,21.0,w,INDIVIDUAL,4.0,0.0
12000.0,36 months,14.33,412.06,C,C1,miles electric co,10+ years,RENT,45000.0,Source Verified,Jun-2013,Fully Paid,credit_card,2bettermylife,9.33,Jan-2001,7.0,0.0,12126.0,89.8,17.0,w,INDIVIDUAL,0.0,0.0
10000.0,36 months,13.53,339.5,B,B5,Program Manager,6 years,MORTGAGE,150000.0,Not Verified,Jan-2014,Fully Paid,major_purchase,Major purchase,5.7,Sep-2001,6.0,0.0,6675.0,72.6,28.0,f,INDIVIDUAL,0.0,0.0
15000.0,36 months,7.9,469.36,A,A4,Imclone,4 years,MORTGAGE,82000.0,Not Verified,Mar-2012,Fully Paid,debt_consolidation,Debt consolidation,13.57,Nov-2000,14.0,0.0,17196.0,69.1,33.0,f,INDIVIDUAL,,0.0
20000.0,60 months,22.45,557.51,F,F1,Dell Inc.,10+ years,MORTGAGE,90000.0,Verified,May-2012,Charged Off,debt_consolidation,DebtConsolidation,14.11,Jan-1994,6.0,0.0,17615.0,84.7,15.0,f,INDIVIDUAL,4.0,0.0
16800.0,60 months,24.99,493.01,F,F3,Math Teacher,2 years,OWN,51000.0,Not Verified,Mar-2016,Charged Off,credit_card,Credit card refinancing,25.01,Aug-2002,8.0,1.0,16437.0,69.4,11.0,w,INDIVIDUAL,0.0,1.0
5500.0,36 months,13.11,185.61,B,B4,Smith & Wollensky,3 years,RENT,38000.0,Not Verified,Oct-2012,Fully Paid,credit_card,Credit card pay off,6.76,Nov-2003,5.0,0.0,5668.0,43.6,8.0,f,INDIVIDUAL,0.0,0.0
13625.0,36 months,14.64,469.92,C,C3,medical clinic coordinator,2 years,RENT,36000.0,Source Verified,Apr-2014,Fully Paid,credit_card,Credit card refinancing,16.2,Jul-2003,6.0,0.0,21496.0,79.3,6.0,f,INDIVIDUAL,0.0,0.0
8325.0,36 months,16.99,296.77,D,D3,FSQA Supervisor II,5 years,RENT,54290.0,Source Verified,Oct-2014,Fully Paid,debt_consolidation,Debt consolidation,16.77,Jan-2011,11.0,0.0,8331.0,40.2,18.0,w,INDIVIDUAL,0.0,0.0
6375.0,36 months,24.5,251.79,F,F3,Installer,1 year,OWN,20000.0,Verified,May-2014,Charged Off,other,Other,23.73,Aug-2008,6.0,0.0,2912.0,64.7,7.0,f,INDIVIDUAL,0.0,0.0
10000.0,36 months,17.99,361.48,D,D2,Quick Cash Advance LLC.,2 years,MORTGAGE,21000.0,Not Verified,May-2012,Fully Paid,house,Home Improvement,2.16,Sep-2006,3.0,0.0,1669.0,11.1,5.0,f,INDIVIDUAL,0.0,0.0
13225.0,36 months,12.35,441.48,B,B4,Lifepoint Hospitals,2 years,MORTGAGE,65300.0,Verified,Aug-2013,Fully Paid,major_purchase,temp,10.47,Jun-1994,13.0,0.0,20175.0,36.4,25.0,f,INDIVIDUAL,2.0,0.0
12000.0,36 months,10.16,388.11,B,B1,"precision strip, inc",7 years,MORTGAGE,63000.0,Not Verified,Sep-2012,Fully Paid,credit_card,consolidate,20.9,Jun-2005,11.0,0.0,10965.0,43.7,25.0,f,INDIVIDUAL,2.0,0.0
35000.0,36 months,9.16,1115.6,B,B2,"Manager Maintenance, Compliance",10+ years,MORTGAGE,110000.0,Verified,May-2016,Fully Paid,debt_consolidation,Debt consolidation,12.57,Nov-1997,13.0,0.0,58213.0,61.0,26.0,w,INDIVIDUAL,2.0,0.0
12000.0,36 months,6.03,365.23,A,A1,Palm Beach County Sheriff's Office,10+ years,MORTGAGE,98794.08,Not Verified,Mar-2012,Fully Paid,debt_consolidation,Ducks in a Row,4.49,May-1996,15.0,0.0,18724.0,24.8,38.0,f,INDIVIDUAL,,0.0
5000.0,36 months,9.16,159.38,B,B2,,,MORTGAGE,20000.0,Verified,Feb-2016,Fully Paid,debt_consolidation,Debt consolidation,20.41,Apr-2010,12.0,1.0,1600.0,16.3,14.0,w,INDIVIDUAL,0.0,1.0
11350.0,36 months,16.55,402.13,D,D2,Assistant Store Director,10+ years,RENT,56300.0,Source Verified,Jun-2015,Fully Paid,debt_consolidation,Debt consolidation,29.27,Dec-2001,6.0,0.0,21016.0,88.7,22.0,f,INDIVIDUAL,3.0,0.0
9000.0,36 months,13.67,306.16,B,B5,Case Manager,4 years,MORTGAGE,92000.0,Source Verified,Oct-2013,Charged Off,home_improvement,Home project,11.31,Sep-2006,13.0,0.0,14033.0,42.1,42.0,f,INDIVIDUAL,1.0,0.0
25000.0,60 months,14.99,594.62,C,C5,Social worker,10+ years,RENT,65187.37,Verified,Jun-2014,Fully Paid,credit_card,Credit card refinancing,8.21,May-1993,7.0,0.0,10574.0,64.5,16.0,f,INDIVIDUAL,0.0,0.0
21000.0,36 months,14.65,724.38,C,C2,FINGER LAKES DDSO,10+ years,MORTGAGE,60000.0,Verified,Jun-2012,Fully Paid,home_improvement,TIME FOR CHANGE,21.14,May-1989,20.0,0.0,15343.0,46.6,33.0,f,INDIVIDUAL,0.0,0.0
13000.0,36 months,12.49,434.84,B,B4,Field Nurse,5 years,RENT,52000.0,Source Verified,Apr-2014,Fully Paid,debt_consolidation,Debt consolidation,15.44,Sep-2005,9.0,0.0,9169.0,70.5,18.0,w,INDIVIDUAL,0.0,0.0
9600.0,36 months,15.61,335.67,D,D1,social service supervisor,10+ years,MORTGAGE,70000.0,Verified,Oct-2014,Charged Off,credit_card,Credit card refinancing,23.5,Apr-2000,18.0,0.0,0.0,0.0,50.0,f,INDIVIDUAL,4.0,0.0
2800.0,36 months,10.16,90.56,B,B1,biomat,3 years,RENT,29000.0,Not Verified,Aug-2012,Fully Paid,credit_card,Credit card refinancing,14.69,May-2001,8.0,0.0,2763.0,38.9,27.0,f,INDIVIDUAL,0.0,0.0
2200.0,36 months,16.29,77.67,D,D2,Quality Control Specialist,10+ years,MORTGAGE,65500.0,Not Verified,Jul-2014,Fully Paid,credit_card,Credit card refinancing,10.49,Jun-1992,5.0,1.0,76757.0,16.2,9.0,f,INDIVIDUAL,2.0,0.0
19200.0,36 months,15.31,668.5,C,C5,Project manager ,3 years,MORTGAGE,88000.0,Source Verified,May-2016,Fully Paid,debt_consolidation,Debt consolidation,24.09,Jan-2006,9.0,0.0,10179.0,30.1,20.0,w,INDIVIDUAL,1.0,0.0
9000.0,36 months,11.55,297.0,B,B3,Dell Inc,6 years,MORTGAGE,110000.0,Not Verified,Aug-2013,Fully Paid,debt_consolidation,Bill Consolidation and flooring,13.32,Sep-2001,19.0,0.0,9248.0,58.9,49.0,f,INDIVIDUAL,2.0,0.0
8000.0,36 months,6.62,245.63,A,A2,Machinist,6 years,MORTGAGE,80000.0,Verified,Apr-2014,Fully Paid,credit_card,Credit card refinancing,26.39,Apr-1986,12.0,0.0,19764.0,21.6,23.0,f,INDIVIDUAL,2.0,0.0
5000.0,36 months,17.76,180.17,D,D1,Office Assistant Sr,10+ years,RENT,42000.0,Source Verified,Nov-2013,Fully Paid,other,Other,33.77,Aug-1996,14.0,0.0,19118.0,82.1,25.0,f,INDIVIDUAL,1.0,0.0
11800.0,60 months,28.99,374.49,G,G5,,,RENT,44011.0,Verified,Jan-2016,Fully Paid,debt_consolidation,Debt consolidation,15.68,Jun-2004,9.0,1.0,6313.0,67.2,13.0,f,INDIVIDUAL,0.0,1.0
7000.0,36 months,6.24,213.72,A,A2,IT Process Manager,10+ years,MORTGAGE,96720.0,Not Verified,Jul-2015,Fully Paid,home_improvement,Home improvement,22.03,Aug-1997,12.0,0.0,3330.0,11.5,37.0,w,INDIVIDUAL,4.0,0.0
35000.0,60 months,23.1,988.68,E,E4,CHIEF ACCOUNTANT,8 years,MORTGAGE,125388.0,Verified,Oct-2013,Fully Paid,debt_consolidation,DEBT CONSOLIDATION,25.77,May-1984,26.0,0.0,128741.0,58.6,59.0,f,INDIVIDUAL,6.0,0.0
10800.0,36 months,17.57,388.13,D,D4,CPHT,10+ years,RENT,45000.0,Source Verified,May-2015,Charged Off,debt_consolidation,Debt consolidation,23.44,Jul-2005,12.0,0.0,5400.0,29.0,30.0,f,INDIVIDUAL,0.0,0.0
11950.0,36 months,13.99,408.37,C,C4,Customer Service Agent,10+ years,RENT,40000.0,Source Verified,Mar-2015,Charged Off,debt_consolidation,Debt consolidation,17.76,Aug-2003,14.0,1.0,7254.0,41.0,31.0,f,INDIVIDUAL,5.0,1.0
16000.0,36 months,15.61,559.44,D,D1,Assistant General Manager,10+ years,RENT,72000.0,Source Verified,May-2015,Charged Off,major_purchase,Major purchase,11.38,May-2011,5.0,0.0,999.0,22.7,5.0,f,INDIVIDUAL,0.0,0.0
18000.0,36 months,11.14,590.5,B,B2,Advent International,6 years,RENT,85000.0,Not Verified,Apr-2013,Charged Off,debt_consolidation,Credit card relief,11.54,Oct-2002,12.0,0.0,3891.0,74.8,33.0,w,INDIVIDUAL,0.0,0.0
6000.0,36 months,10.49,194.99,B,B3,Teacher ,6 years,RENT,50000.0,Not Verified,Oct-2016,Fully Paid,debt_consolidation,Debt consolidation,21.65,Mar-2005,10.0,0.0,6313.0,25.7,23.0,w,INDIVIDUAL,0.0,0.0
33425.0,36 months,17.57,1201.2,D,D4,Assistant Professor,5 years,RENT,76000.0,Verified,Jun-2015,Fully Paid,credit_card,Credit card refinancing,17.43,Sep-2002,11.0,0.0,38952.0,84.3,13.0,w,INDIVIDUAL,0.0,0.0
25600.0,36 months,7.69,798.56,A,A4,Electrical Engineer,10+ years,MORTGAGE,105000.0,Source Verified,Oct-2014,Fully Paid,debt_consolidation,Debt consolidation,17.86,Jan-1989,15.0,0.0,27528.0,53.1,35.0,w,INDIVIDUAL,10.0,0.0
3550.0,36 months,24.99,141.13,F,F4,professor,8 years,MORTGAGE,120000.0,Source Verified,Mar-2014,Charged Off,debt_consolidation,Debt consolidation,6.77,Apr-2007,6.0,0.0,8934.0,44.9,8.0,w,INDIVIDUAL,1.0,0.0
20000.0,60 months,20.49,535.35,E,E4,Recruiter,3 years,MORTGAGE,68000.0,Verified,Apr-2015,Fully Paid,debt_consolidation,Debt consolidation,23.72,Aug-1999,11.0,1.0,6675.0,69.5,42.0,w,INDIVIDUAL,3.0,1.0
18000.0,60 months,7.89,364.03,A,A5,Manager,9 years,OWN,85000.0,Not Verified,Aug-2015,Fully Paid,credit_card,Credit card refinancing,18.3,May-1996,8.0,0.0,32606.0,71.5,24.0,w,INDIVIDUAL,2.0,0.0
12800.0,60 months,22.7,358.64,E,E5,city of new haven p/w,10+ years,RENT,65000.0,Source Verified,Aug-2013,Charged Off,other,Other,14.82,Oct-1999,9.0,0.0,11347.0,24.6,13.0,f,INDIVIDUAL,0.0,0.0
16000.0,60 months,13.33,366.76,C,C3,Executive Administrator,1 year,RENT,100000.0,Verified,Mar-2015,Fully Paid,debt_consolidation,Debt consolidation,6.7,Oct-2000,14.0,0.0,17309.0,60.9,27.0,w,INDIVIDUAL,0.0,0.0
5600.0,36 months,17.56,201.22,D,D1,Curtain Wall Design Consulting,1 year,RENT,103000.0,Not Verified,Sep-2013,Fully Paid,wedding,Wedding Loan,14.46,Feb-1992,9.0,1.0,9278.0,59.1,14.0,f,INDIVIDUAL,0.0,1.0
15000.0,36 months,11.99,498.15,B,B5,Psychotherapist,7 years,RENT,62000.0,Verified,Jan-2015,Fully Paid,debt_consolidation,Debt consolidation,26.56,Sep-1999,23.0,0.0,27438.0,53.4,45.0,f,INDIVIDUAL,0.0,0.0
16000.0,60 months,16.99,397.56,D,D1,Courtroom Clerk,2 years,MORTGAGE,78200.0,Not Verified,Jul-2016,Fully Paid,debt_consolidation,Debt consolidation,16.48,Jul-2001,12.0,0.0,7513.0,33.2,21.0,w,INDIVIDUAL,6.0,0.0
9000.0,36 months,6.03,273.92,A,A1,Federal Law Enforcement,10+ years,MORTGAGE,145000.0,Not Verified,Jul-2014,Fully Paid,credit_card,Credit card refinancing,15.42,Oct-2001,19.0,0.0,11685.0,27.2,39.0,f,INDIVIDUAL,3.0,0.0
15500.0,36 months,10.15,501.24,B,B2,,,OWN,107000.0,Verified,Nov-2014,Fully Paid,credit_card,Credit card refinancing,5.97,May-1980,5.0,0.0,19492.0,73.8,20.0,f,INDIVIDUAL,1.0,0.0
6000.0,36 months,10.99,196.41,B,B4,Supervisor,3 years,RENT,63000.0,Not Verified,Aug-2015,Fully Paid,debt_consolidation,Debt consolidation,20.65,Aug-2001,9.0,1.0,2815.0,25.0,22.0,w,INDIVIDUAL,2.0,1.0
9000.0,36 months,6.89,277.45,A,A3,Mechanic,4 years,RENT,65000.0,Source Verified,Jun-2015,Fully Paid,debt_consolidation,Debt consolidation,8.77,Oct-2008,18.0,0.0,3972.0,21.9,31.0,w,INDIVIDUAL,0.0,0.0
24000.0,36 months,14.65,827.87,C,C5,Lab Director,4 years,RENT,100000.0,Verified,Apr-2015,Fully Paid,debt_consolidation,Debt consolidation,5.22,Nov-2007,5.0,0.0,4616.0,26.4,10.0,f,INDIVIDUAL,0.0,0.0
35000.0,60 months,17.57,880.61,D,D4,teacher,10+ years,MORTGAGE,150000.0,Source Verified,Sep-2015,Charged Off,debt_consolidation,Debt consolidation,15.31,Jan-1998,42.0,0.0,44777.0,62.7,52.0,f,INDIVIDUAL,1.0,0.0
30000.0,60 months,19.52,786.83,E,E3,cbp officer,7 years,MORTGAGE,101000.0,Verified,Feb-2015,Fully Paid,debt_consolidation,Debt consolidation,19.88,Apr-1997,13.0,0.0,16300.0,48.7,30.0,f,INDIVIDUAL,6.0,0.0
3000.0,36 months,8.9,95.26,A,A5,Practical Nurse,2 years,RENT,50000.0,Not Verified,Apr-2014,Fully Paid,credit_card,Credit card refinancing,14.71,Mar-1999,12.0,0.0,16478.0,42.4,27.0,f,INDIVIDUAL,1.0,0.0
15000.0,36 months,20.31,559.83,D,D5,Texeltek,3 years,MORTGAGE,100000.0,Not Verified,Jul-2013,Fully Paid,credit_card,Big loan,17.95,Sep-1999,20.0,0.0,18777.0,75.1,40.0,w,INDIVIDUAL,2.0,0.0
24000.0,60 months,24.5,697.42,F,F3,Lieutenant,10+ years,MORTGAGE,224000.0,Verified,Jan-2014,Charged Off,debt_consolidation,Debt consolidation,5.41,Aug-2001,15.0,0.0,5807.0,58.1,32.0,f,INDIVIDUAL,6.0,0.0
6000.0,36 months,14.3,205.95,C,C1,lead tech,5 years,OWN,40000.0,Source Verified,Oct-2013,Fully Paid,other,Other,1.56,Nov-2005,6.0,0.0,2588.0,15.5,17.0,f,INDIVIDUAL,1.0,0.0
28000.0,60 months,21.98,773.02,E,E4,US Army,10+ years,RENT,73000.0,Verified,Nov-2012,Charged Off,debt_consolidation,payoff,6.67,Jun-1996,9.0,0.0,6996.0,39.5,15.0,w,INDIVIDUAL,0.0,0.0
10000.0,36 months,7.89,312.86,A,A5,Director,10+ years,RENT,145000.0,Source Verified,Feb-2015,Fully Paid,debt_consolidation,Debt consolidation,10.04,Apr-1998,10.0,0.0,11832.0,52.4,27.0,w,INDIVIDUAL,3.0,0.0
9450.0,36 months,7.62,294.48,A,A3,"O2 Media, Inc.",5 years,MORTGAGE,45000.0,Verified,Sep-2012,Fully Paid,small_business,Business,20.81,Aug-1999,5.0,0.0,3713.0,61.9,6.0,f,INDIVIDUAL,2.0,0.0
12000.0,36 months,6.03,365.23,A,A1,Follet,6 years,RENT,45000.0,Not Verified,Feb-2013,Fully Paid,debt_consolidation,Debt con,21.06,Jun-1986,8.0,0.0,8114.0,16.4,16.0,w,INDIVIDUAL,0.0,0.0
13000.0,60 months,19.52,340.96,E,E2,Lending Manager 2,4 years,MORTGAGE,80000.0,Source Verified,May-2014,Charged Off,debt_consolidation,Debt consolidation,14.93,Sep-1998,7.0,0.0,7681.0,85.3,14.0,f,INDIVIDUAL,1.0,0.0
20000.0,36 months,16.29,706.01,C,C4,URS ,< 1 year,MORTGAGE,150000.0,Verified,Nov-2012,Fully Paid,debt_consolidation,Debt Consolidation,24.45,Jun-1982,20.0,0.0,54936.0,71.3,44.0,f,INDIVIDUAL,6.0,0.0
6500.0,36 months,9.67,208.74,B,B1,Lead Painter,5 years,MORTGAGE,41000.0,Source Verified,Apr-2014,Charged Off,credit_card,Credit card refinancing,11.42,Oct-1981,8.0,0.0,3540.0,28.5,20.0,f,INDIVIDUAL,3.0,0.0
34350.0,60 months,28.99,1090.13,G,G5,Quality improvement data analyst,3 years,RENT,84000.0,Verified,Mar-2016,Fully Paid,debt_consolidation,Debt consolidation,16.86,Sep-2003,11.0,1.0,8400.0,85.7,23.0,w,INDIVIDUAL,0.0,1.0
3500.0,36 months,8.18,109.97,B,B1,Project manager,1 year,MORTGAGE,85000.0,Verified,Apr-2015,Fully Paid,home_improvement,Home improvement,8.7,Jun-2005,12.0,0.0,8142.0,18.0,28.0,w,INDIVIDUAL,2.0,0.0
3500.0,36 months,14.65,120.73,C,C5,Owner ,10+ years,MORTGAGE,28000.0,Source Verified,Mar-2015,Charged Off,car,Car financing,4.89,Feb-1994,4.0,1.0,3995.0,49.9,6.0,w,INDIVIDUAL,1.0,1.0
5400.0,36 months,11.99,179.34,B,B5,Clinical account specialist,9 years,RENT,65000.0,Source Verified,Feb-2015,Fully Paid,debt_consolidation,Debt consolidation,17.67,Nov-1997,14.0,0.0,13958.0,51.1,39.0,w,INDIVIDUAL,2.0,0.0
14000.0,36 months,9.67,449.58,B,B1,Technical Director,10+ years,RENT,98593.24,Verified,Jan-2014,Fully Paid,debt_consolidation,Debt consolidation,9.64,Dec-1984,6.0,0.0,10084.0,37.8,26.0,f,INDIVIDUAL,0.0,0.0
12250.0,36 months,10.99,401.0,B,B2,Administrative Support,1 year,RENT,40000.0,Not Verified,Jan-2014,Fully Paid,debt_consolidation,Debt consolidation,21.99,Jul-2003,12.0,0.0,3624.0,15.9,21.0,w,INDIVIDUAL,0.0,0.0
28625.0,36 months,11.99,950.63,B,B3,Teacher,10+ years,MORTGAGE,60000.0,Verified,Jan-2014,Fully Paid,debt_consolidation,Debt consolidation,24.6,Nov-1991,11.0,0.0,19021.0,47.6,25.0,w,INDIVIDUAL,6.0,0.0
13600.0,36 months,12.99,458.18,C,C1,Sales,9 years,MORTGAGE,64000.0,Not Verified,May-2014,Fully Paid,credit_card,Credit card refinancing,28.8,May-1994,18.0,1.0,15409.0,67.9,52.0,w,INDIVIDUAL,6.0,1.0
